room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12179626,50933433,Entire home/apt,,24,2,0.0,4,1.0,103.0,,56.161594,10.207779,2017-02-21 13:34:40.983802
9654947,17259453,Entire home/apt,,5,5,4.5,6,2.0,96.0,,56.194902,10.224874,2017-02-21 13:34:40.980371
13353207,6113053,Entire home/apt,,1,0,0.0,4,2.0,73.0,,56.12155,10.166389,2017-02-21 13:31:19.510017
7406153,23070808,Entire home/apt,,24,0,0.0,4,3.0,73.0,,56.146086,10.203332,2017-02-21 13:31:19.507857
5281661,19085736,Entire home/apt,,24,0,0.0,2,1.0,70.0,,56.145888,10.20041,2017-02-21 13:31:19.505254
2887638,1809290,Entire home/apt,,24,3,4.5,4,1.0,73.0,,56.158089,10.192663,2017-02-21 13:31:17.803040
7047595,36957558,Entire home/apt,,24,2,0.0,3,3.0,66.0,,56.150449,10.196243,2017-02-21 13:31:17.800715
9086657,47383121,Entire home/apt,,4,0,0.0,5,3.0,66.0,,56.189994,10.196795,2017-02-21 13:31:17.798495
7376016,38637140,Entire home/apt,,3,0,0.0,5,3.0,73.0,,56.168332,10.168386,2017-02-21 13:31:17.796009
15906390,4766116,Entire home/apt,,2,0,0.0,2,1.0,64.0,,56.133399,10.168627,2017-02-21 13:31:17.793708
13273448,68658254,Entire home/apt,,24,0,0.0,4,1.0,66.0,,56.165464,10.229729,2017-02-21 13:31:17.791295
11635775,61669278,Entire home/apt,,5,9,5.0,4,2.0,73.0,,56.195189,10.254545,2017-02-21 13:31:17.788981
8500200,9834812,Entire home/apt,,24,24,5.0,4,1.0,72.0,,56.163488,10.203697,2017-02-21 13:31:17.786511
13077155,72516605,Entire home/apt,,24,3,5.0,4,1.0,73.0,,56.157352,10.203504,2017-02-21 13:31:17.783718
6253597,32483476,Entire home/apt,,3,0,0.0,4,2.0,81.0,,56.174376,10.163068,2017-02-21 13:31:17.781229
14814096,91466538,Entire home/apt,,24,4,4.5,2,1.0,81.0,,56.147716,10.202321,2017-02-21 13:31:17.778926
13762541,21225269,Entire home/apt,,24,0,0.0,4,2.0,73.0,,56.161046,10.213086,2017-02-21 13:31:17.776765
12065228,64639041,Entire home/apt,,24,16,5.0,2,1.0,66.0,,56.146446,10.204862,2017-02-21 13:31:17.774454
13034643,9972586,Entire home/apt,,24,6,4.5,2,1.0,76.0,,56.144888,10.193899,2017-02-21 13:31:17.771905
7751516,40753596,Entire home/apt,,24,1,0.0,2,1.0,70.0,,56.164445,10.21661,2017-02-21 13:31:17.769611
15372539,34751804,Entire home/apt,,24,0,0.0,2,0.0,66.0,,56.157079,10.205309,2017-02-21 13:31:17.767128
13446950,74104749,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.145652,10.201359,2017-02-21 13:31:17.764709
16978856,113627889,Entire home/apt,,24,0,0.0,6,2.0,81.0,,56.146096,10.20856,2017-02-21 13:31:17.761735
14645560,4892152,Entire home/apt,,2,4,4.0,4,1.0,76.0,,56.126389,10.164351,2017-02-21 13:31:15.692211
13753467,36789315,Entire home/apt,,24,1,0.0,5,2.0,82.0,,56.166383,10.196918,2017-02-21 13:31:15.686200
14779002,92241603,Entire home/apt,,4,1,0.0,4,2.0,73.0,,56.193964,10.190459,2017-02-21 13:31:15.683956
16843198,112140738,Entire home/apt,,4,0,0.0,4,2.0,73.0,,56.175681,10.201227,2017-02-21 13:31:15.680795
7130168,37345357,Entire home/apt,,24,0,0.0,4,1.0,73.0,,56.147703,10.191495,2017-02-21 13:31:15.678533
7794111,36150732,Entire home/apt,,24,2,0.0,4,1.0,73.0,,56.155393,10.194258,2017-02-21 13:31:15.671023
15824095,37931589,Entire home/apt,,24,11,4.5,4,1.0,73.0,,56.160281,10.200405,2017-02-21 13:31:15.668873
17081304,22672851,Entire home/apt,,24,0,0.0,3,1.0,73.0,,56.148397,10.19605,2017-02-21 13:31:15.666224
3387719,17092840,Entire home/apt,,4,18,5.0,1,1.0,73.0,,56.17288,10.200991,2017-02-21 13:31:15.663376
1650216,8752802,Entire home/apt,,24,4,5.0,5,2.0,73.0,,56.149262,10.201464,2017-02-21 13:31:15.660246
11236832,26507316,Entire home/apt,,24,2,0.0,3,1.0,73.0,,56.156376,10.198287,2017-02-21 13:31:15.657228
11157720,58023130,Entire home/apt,,5,0,0.0,4,2.0,71.0,,56.196386,10.209633,2017-02-21 13:31:15.654919
8745532,45877160,Entire home/apt,,6,1,0.0,4,1.0,73.0,,56.145567,10.164145,2017-02-21 13:31:15.652612
6639129,34748421,Entire home/apt,,6,1,0.0,4,2.0,73.0,,56.149642,10.157665,2017-02-21 13:31:15.650390
6312633,29723871,Entire home/apt,,24,13,5.0,3,1.0,66.0,,56.146253,10.190502,2017-02-21 13:31:15.643838
13637002,31408814,Entire home/apt,,24,0,0.0,3,1.0,82.0,,56.172465,10.214781,2017-02-21 13:31:15.641449
15980207,34909002,Entire home/apt,,24,3,5.0,5,1.0,73.0,,56.145281,10.191185,2017-02-21 13:31:15.638667
12895799,70621336,Entire home/apt,,24,1,0.0,4,2.0,76.0,,56.155698,10.199525,2017-02-21 13:31:13.893111
7034142,17664368,Entire home/apt,,24,9,5.0,4,0.0,66.0,,56.155681,10.209613,2017-02-21 13:31:13.890889
10851029,56196537,Entire home/apt,,5,0,0.0,3,1.0,72.0,,56.197532,10.207752,2017-02-21 13:31:13.888150
7844605,15856860,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.16936,10.209595,2017-02-21 13:31:13.885007
8664346,9503503,Entire home/apt,,24,12,4.5,4,1.0,73.0,,56.158436,10.183687,2017-02-21 13:31:13.882135
16991020,74801652,Entire home/apt,,24,0,0.0,3,1.0,73.0,,56.145341,10.200889,2017-02-21 13:31:13.879741
8013209,41647821,Entire home/apt,,13,10,5.0,3,1.0,73.0,,56.231053,10.229463,2017-02-21 13:31:13.876923
2926376,1861239,Entire home/apt,,24,1,0.0,3,1.0,73.0,,56.149174,10.197001,2017-02-21 13:31:13.873746
7793695,27214427,Entire home/apt,,24,0,0.0,5,1.0,78.0,,56.166142,10.230182,2017-02-21 13:31:13.870463
13545071,25592575,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.145399,10.190151,2017-02-21 13:31:13.865188
10847903,56185547,Entire home/apt,,24,20,4.5,2,1.0,66.0,,56.159462,10.204216,2017-02-21 13:31:13.862776
5327907,27606695,Entire home/apt,,24,41,5.0,2,1.0,70.0,,56.16068,10.214279,2017-02-21 13:31:13.860341
3589482,18082609,Entire home/apt,,24,21,5.0,3,1.0,69.0,,56.146709,10.202597,2017-02-21 13:31:13.856027
11393832,54098227,Entire home/apt,,24,10,5.0,3,1.0,66.0,,56.143549,10.191581,2017-02-21 13:31:13.853560
17228031,27888210,Entire home/apt,,2,0,0.0,4,1.0,65.0,,56.143941,10.187037,2017-02-21 13:31:13.850785
17276116,116504116,Entire home/apt,,24,0,0.0,4,2.0,73.0,,56.151964,10.18911,2017-02-21 13:31:13.842432
11060627,33345202,Entire home/apt,,1,1,0.0,3,1.0,73.0,,56.141763,10.191782,2017-02-21 13:31:13.839191
8838282,46287080,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.156522,10.20698,2017-02-21 13:31:12.821344
13363341,13478505,Entire home/apt,,24,0,0.0,5,2.0,66.0,,56.164753,10.190873,2017-02-21 13:31:12.817811
17005301,113984313,Entire home/apt,,2,0,0.0,4,2.0,67.0,,56.124072,10.191228,2017-02-21 13:31:12.812514
7592648,37052219,Entire home/apt,,2,1,0.0,2,1.0,73.0,,56.13672,10.172907,2017-02-21 13:31:12.809708
10973454,56934207,Entire home/apt,,24,0,0.0,3,1.0,66.0,,56.161713,10.20107,2017-02-21 13:31:12.806804
16061468,12108188,Entire home/apt,,24,0,0.0,4,2.0,81.0,,56.146872,10.192768,2017-02-21 13:31:12.803801
17282641,51095443,Entire home/apt,,24,0,0.0,4,1.0,73.0,,56.146924,10.191147,2017-02-21 13:31:12.801664
12199995,16162128,Entire home/apt,,24,3,5.0,3,2.0,77.0,,56.148965,10.194289,2017-02-21 13:31:12.799419
13669906,24313493,Entire home/apt,,24,0,0.0,4,2.0,73.0,,56.163823,10.196078,2017-02-21 13:31:12.797065
16088006,97423937,Entire home/apt,,3,0,0.0,6,3.0,73.0,,56.171379,10.171523,2017-02-21 13:31:12.793177
5156028,26664118,Entire home/apt,,24,0,0.0,2,1.0,71.0,,56.143941,10.194105,2017-02-21 13:31:12.790951
10896872,53712988,Entire home/apt,,24,0,0.0,2,1.0,81.0,,56.154333,10.202546,2017-02-21 13:31:12.788822
13002225,5183683,Entire home/apt,,24,11,5.0,4,1.0,66.0,,56.171584,10.205028,2017-02-21 13:31:12.786136
14121637,6568965,Entire home/apt,,24,2,0.0,2,1.0,73.0,,56.154618,10.197779,2017-02-21 13:31:12.783332
16668420,110255937,Entire home/apt,,3,0,0.0,6,4.0,82.0,,56.169124,10.180007,2017-02-21 13:31:12.780859
5777395,29975293,Entire home/apt,,5,3,4.5,5,3.0,81.0,,56.19613,10.219111,2017-02-21 13:31:12.778617
12999669,236597,Entire home/apt,,24,0,0.0,4,2.0,72.0,,56.164187,10.200335,2017-02-21 13:31:12.776283
15640440,18916843,Entire home/apt,,24,2,0.0,5,2.0,81.0,,56.143762,10.190295,2017-02-21 13:31:12.773417
15307537,45181276,Entire home/apt,,4,1,0.0,4,3.0,71.0,,56.179684,10.215076,2017-02-21 13:31:11.568190
16187461,105702540,Entire home/apt,,24,3,5.0,6,3.0,73.0,,56.153877,10.20887,2017-02-21 13:31:11.565505
4187698,21725866,Entire home/apt,,24,10,5.0,3,1.0,73.0,,56.161109,10.204428,2017-02-21 13:31:11.562374
15871345,64264471,Entire home/apt,,24,0,0.0,5,2.0,73.0,,56.154724,10.196392,2017-02-21 13:31:11.558083
12198317,65580801,Entire home/apt,,24,10,4.5,4,1.0,66.0,,56.161948,10.210409,2017-02-21 13:31:11.555582
9407881,47568000,Entire home/apt,,5,0,0.0,4,2.0,71.0,,56.199227,10.250448,2017-02-21 13:31:11.552899
16400299,89449740,Entire home/apt,,24,0,0.0,2,0.0,81.0,,56.173017,10.21624,2017-02-21 13:31:11.550413
12986464,71519039,Entire home/apt,,24,6,5.0,4,2.0,69.0,,56.148759,10.206829,2017-02-21 13:31:11.547548
16485489,33041352,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.169581,10.214982,2017-02-21 13:31:11.545191
11386762,59583848,Entire home/apt,,24,5,3.5,2,1.0,81.0,,56.170758,10.211448,2017-02-21 13:31:11.542693
13711092,11284379,Entire home/apt,,6,5,4.5,6,3.0,73.0,,56.151726,10.149449,2017-02-21 13:31:11.540493
7937278,38450254,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.15756,10.188433,2017-02-21 13:31:11.537743
6534130,27748421,Entire home/apt,,4,1,0.0,4,2.0,73.0,,56.175834,10.203044,2017-02-21 13:31:11.535453
10757244,55627910,Entire home/apt,,5,6,5.0,4,2.0,71.0,,56.204787,10.206486,2017-02-21 13:31:11.533142
11181521,58197398,Entire home/apt,,24,1,0.0,2,0.0,66.0,,56.161771,10.21296,2017-02-21 13:31:11.530911
6907846,14682734,Entire home/apt,,24,5,4.0,3,1.0,73.0,,56.16196,10.203407,2017-02-21 13:31:11.528579
14559956,90174019,Entire home/apt,,24,10,4.5,3,1.0,73.0,,56.159863,10.207513,2017-02-21 13:31:11.526075
16967531,113493548,Entire home/apt,,3,0,0.0,5,3.0,76.0,,56.168233,10.168548,2017-02-21 13:31:11.523168
8929753,46691313,Entire home/apt,,24,2,0.0,3,1.0,66.0,,56.158531,10.185189,2017-02-21 13:31:09.775418
13051977,72248880,Entire home/apt,,24,4,5.0,2,1.0,66.0,,56.150162,10.198378,2017-02-21 13:31:09.773260
6680644,30527364,Entire home/apt,,24,0,0.0,2,1.0,75.0,,56.145413,10.201848,2017-02-21 13:31:09.771017
2566969,3377126,Entire home/apt,,24,24,5.0,4,1.0,81.0,,56.163956,10.203846,2017-02-21 13:31:09.767867
12271099,66097581,Entire home/apt,,24,7,5.0,3,1.0,66.0,,56.147031,10.208621,2017-02-21 13:31:09.765201
7067030,37045610,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.162661,10.204581,2017-02-21 13:31:09.762889
13762694,33835455,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.145722,10.201816,2017-02-21 13:31:09.758539
15070704,95318409,Entire home/apt,,5,0,0.0,6,3.0,73.0,,56.208155,10.243268,2017-02-21 13:31:09.756002
13411281,13614207,Entire home/apt,,24,7,4.5,4,2.0,73.0,,56.159954,10.200989,2017-02-21 13:31:09.752914
7834299,41259141,Entire home/apt,,24,3,5.0,2,1.0,66.0,,56.157354,10.201669,2017-02-21 13:31:09.750318
11162994,16771959,Entire home/apt,,24,0,0.0,2,2.0,69.0,,56.172591,10.215362,2017-02-21 13:31:09.747686
7174414,37340944,Entire home/apt,,13,0,0.0,5,4.0,117.0,,56.23589,10.193651,2017-02-21 13:35:04.848658
3552862,2585474,Entire home/apt,,24,11,4.5,3,1.0,73.0,,56.162156,10.200459,2017-02-21 13:31:09.744780
7046257,13809849,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.145886,10.199631,2017-02-21 13:31:09.742133
13124751,47121939,Entire home/apt,,6,3,5.0,2,1.0,76.0,,56.155031,10.180192,2017-02-21 13:31:09.739480
15105432,95667168,Entire home/apt,,2,5,5.0,4,2.0,63.0,,56.134315,10.182797,2017-02-21 13:31:09.737112
10869257,56309555,Entire home/apt,,4,0,0.0,5,4.0,73.0,,56.201009,10.188311,2017-02-21 13:31:09.734343
9151705,47646518,Entire home/apt,,24,0,0.0,2,1.0,72.0,,56.169912,10.216073,2017-02-21 13:31:09.730365
17169551,115500305,Entire home/apt,,2,1,0.0,4,2.0,81.0,,56.145655,10.186702,2017-02-21 13:31:08.572167
16799462,51525773,Entire home/apt,,24,0,0.0,3,1.0,66.0,,56.163286,10.202929,2017-02-21 13:31:08.569902
7251223,3055588,Entire home/apt,,24,4,5.0,6,3.0,73.0,,56.155761,10.198516,2017-02-21 13:31:08.567692
11643245,61738890,Entire home/apt,,24,9,5.0,2,1.0,66.0,,56.157808,10.184269,2017-02-21 13:31:08.565435
7580377,39645649,Entire home/apt,,24,9,4.5,2,1.0,64.0,,56.149855,10.199966,2017-02-21 13:31:08.562994
6557243,16845940,Entire home/apt,,24,11,4.5,2,1.0,71.0,,56.150486,10.197552,2017-02-21 13:31:08.560184
13611386,39795505,Entire home/apt,,24,0,0.0,2,1.0,66.0,,56.162801,10.200929,2017-02-21 13:31:08.557134
12389609,66985502,Entire home/apt,,24,0,0.0,3,1.0,73.0,,56.153136,10.195986,2017-02-21 13:31:08.553973
13277113,34713919,Entire home/apt,,5,2,0.0,5,3.0,66.0,,56.205021,10.205077,2017-02-21 13:31:08.551804
3941573,13886577,Entire home/apt,,3,12,5.0,4,2.0,66.0,,56.173256,10.173164,2017-02-21 13:31:08.549551
8979202,6037895,Entire home/apt,,6,7,4.5,5,2.0,66.0,,56.150149,10.154336,2017-02-21 13:31:08.547225
13412814,76394748,Entire home/apt,,4,0,0.0,5,2.0,81.0,,56.170712,10.195063,2017-02-21 13:31:08.544368
16328011,34208178,Entire home/apt,,24,1,0.0,4,1.0,66.0,,56.144208,10.202521,2017-02-21 13:31:08.537315
9248729,21206875,Entire home/apt,,24,2,0.0,2,2.0,81.0,,56.163829,10.200007,2017-02-21 13:31:08.534906
13620741,62088939,Entire home/apt,,24,0,0.0,4,1.0,73.0,,56.147052,10.198754,2017-02-21 13:31:08.532528
17050185,2476784,Entire home/apt,,24,0,0.0,5,2.0,73.0,,56.172365,10.215362,2017-02-21 13:31:08.530219
17148447,111372951,Entire home/apt,,24,1,0.0,2,1.0,77.0,,56.158465,10.200629,2017-02-21 13:31:08.527879
2853371,14588102,Entire home/apt,,6,0,0.0,2,1.0,66.0,,56.158016,10.18241,2017-02-21 13:31:08.524245
12141070,65177520,Entire home/apt,,24,16,4.5,5,2.0,73.0,,56.166635,10.19131,2017-02-21 13:31:06.918525
13267898,74739981,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.154106,10.202704,2017-02-21 13:31:06.916124
13111381,24929596,Entire home/apt,,24,2,0.0,3,1.0,66.0,,56.172003,10.212966,2017-02-21 13:31:06.913416
17105476,114837614,Entire home/apt,,24,0,0.0,4,2.0,81.0,,56.166262,10.203473,2017-02-21 13:31:06.911215
13255498,27544196,Entire home/apt,,4,0,0.0,2,1.0,66.0,,56.1733,10.20205,2017-02-21 13:31:06.905882
16978127,22568904,Entire home/apt,,24,0,0.0,3,2.0,66.0,,56.145897,10.195529,2017-02-21 13:31:06.902796
9762587,7415867,Entire home/apt,,24,1,0.0,2,1.0,66.0,,56.14444,10.206829,2017-02-21 13:31:06.898771
14086100,84703295,Entire home/apt,,13,14,5.0,5,3.0,73.0,,56.234279,10.228625,2017-02-21 13:31:06.896453
14164104,85681635,Entire home/apt,,24,1,0.0,3,1.0,69.0,,56.147631,10.200321,2017-02-21 13:31:06.894303
9756508,15140640,Entire home/apt,,24,20,4.5,2,0.0,73.0,,56.152456,10.206121,2017-02-21 13:31:06.891269
17295123,91226420,Entire home/apt,,24,0,0.0,4,1.0,73.0,,56.159149,10.205843,2017-02-21 13:31:06.888909
17374728,6515221,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.16323,10.204297,2017-02-21 13:31:06.886831
15946873,38110514,Entire home/apt,,24,1,0.0,4,1.0,75.0,,56.158304,10.206185,2017-02-21 13:31:06.884571
9126504,19047182,Entire home/apt,,24,1,0.0,3,1.0,66.0,,56.163835,10.211303,2017-02-21 13:31:06.881477
16630075,43993301,Entire home/apt,,24,1,0.0,2,1.0,73.0,,56.155094,10.189933,2017-02-21 13:31:06.879097
14071004,84505012,Entire home/apt,,24,3,5.0,2,1.0,73.0,,56.153859,10.208447,2017-02-21 13:31:06.876338
17283530,116573394,Entire home/apt,,24,0,0.0,4,1.0,73.0,,56.149319,10.20702,2017-02-21 13:31:06.873472
13074597,34080129,Entire home/apt,,24,5,4.5,3,2.0,73.0,,56.163028,10.21489,2017-02-21 13:31:06.080605
7230824,25787945,Entire home/apt,,4,6,4.0,6,4.0,73.0,,56.183442,10.202423,2017-02-21 13:31:06.078459
13727572,80274169,Entire home/apt,,24,18,5.0,2,1.0,63.0,,56.159474,10.205268,2017-02-21 13:31:06.076147
7502671,39304658,Entire home/apt,,24,2,0.0,4,1.0,73.0,,56.153777,10.206103,2017-02-21 13:31:06.073829
3564635,16875524,Entire home/apt,,24,4,5.0,2,1.0,72.0,,56.152732,10.208325,2017-02-21 13:31:06.071433
15521269,89449740,Entire home/apt,,24,4,5.0,2,1.0,81.0,,56.172742,10.217229,2017-02-21 13:31:06.069049
9872564,13299717,Entire home/apt,,24,1,0.0,2,1.0,66.0,,56.156497,10.195978,2017-02-21 13:31:06.065541
11786799,62766571,Entire home/apt,,24,4,5.0,3,1.0,68.0,,56.153517,10.194221,2017-02-21 13:31:06.062184
16687512,53284630,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.170823,10.218306,2017-02-21 13:31:06.059814
13507006,77502207,Entire home/apt,,1,0,0.0,2,1.0,73.0,,56.140772,10.193083,2017-02-21 13:31:06.057456
7069626,37066433,Entire home/apt,,5,1,0.0,4,3.0,73.0,,56.19586,10.197229,2017-02-21 13:31:06.055136
17294435,116663695,Entire home/apt,,24,0,0.0,4,1.0,66.0,,56.170358,10.21778,2017-02-21 13:31:06.052914
17220518,26298271,Entire home/apt,,24,0,0.0,3,2.0,73.0,,56.152292,10.190319,2017-02-21 13:31:06.050474
11643842,61743477,Entire home/apt,,24,5,5.0,2,1.0,66.0,,56.147397,10.190833,2017-02-21 13:31:06.047551
16377426,16523763,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.159148,10.197149,2017-02-21 13:31:06.045215
14794726,92403569,Entire home/apt,,24,2,0.0,3,1.0,79.0,,56.161656,10.200007,2017-02-21 13:31:06.042813
9132844,47568184,Entire home/apt,,5,6,4.5,6,2.0,73.0,,56.196563,10.221771,2017-02-21 13:31:06.039571
13647464,79228030,Entire home/apt,,24,2,0.0,3,1.0,66.0,,56.152908,10.195542,2017-02-21 13:31:06.036502
6943522,36398939,Entire home/apt,,5,9,5.0,4,2.0,71.0,,56.196647,10.198977,2017-02-21 13:31:04.734071
12195572,65561809,Entire home/apt,,24,15,5.0,3,2.0,66.0,,56.160889,10.202718,2017-02-21 13:31:04.727184
13710162,80048995,Entire home/apt,,24,6,4.5,2,1.0,73.0,,56.161671,10.199998,2017-02-21 13:31:04.723864
13269317,6002188,Entire home/apt,,24,1,0.0,2,1.0,81.0,,56.152216,10.198072,2017-02-21 13:31:04.720883
15850753,55513253,Entire home/apt,,24,1,0.0,2,1.0,73.0,,56.156095,10.209425,2017-02-21 13:31:04.718012
5522695,28640138,Entire home/apt,,24,16,5.0,2,1.0,63.0,,56.148476,10.205769,2017-02-21 13:31:04.714646
16877735,17566782,Entire home/apt,,24,1,0.0,4,1.0,73.0,,56.144454,10.203758,2017-02-21 13:31:04.711778
16064738,58822335,Entire home/apt,,24,2,0.0,4,2.0,73.0,,56.141846,10.207763,2017-02-21 13:31:04.708567
6849870,35892464,Entire home/apt,,24,3,4.5,2,1.0,73.0,,56.154581,10.210737,2017-02-21 13:31:04.705515
3746345,17452628,Entire home/apt,,24,30,4.5,2,1.0,73.0,,56.161732,10.213599,2017-02-21 13:31:04.702180
13630692,79018819,Entire home/apt,,24,8,5.0,2,1.0,67.0,,56.164264,10.19599,2017-02-21 13:31:04.699933
13262264,31008277,Entire home/apt,,24,3,4.5,2,1.0,63.0,,56.160013,10.205901,2017-02-21 13:31:04.697314
3076873,7025303,Entire home/apt,,24,37,5.0,4,2.0,70.0,,56.153321,10.208006,2017-02-21 13:31:04.694964
15088467,5682505,Entire home/apt,,24,5,5.0,2,1.0,72.0,,56.14398,10.203549,2017-02-21 13:31:04.692333
16927259,56080538,Entire home/apt,,24,1,0.0,5,3.0,82.0,,56.164716,10.229569,2017-02-21 13:31:04.687866
11822242,39530055,Entire home/apt,,24,44,5.0,4,1.0,73.0,,56.147461,10.205391,2017-02-21 13:31:04.685376
14005557,83706484,Entire home/apt,,24,3,4.5,4,2.0,72.0,,56.162512,10.209576,2017-02-21 13:31:04.681838
7780819,38108208,Entire home/apt,,24,1,0.0,4,1.0,73.0,,56.153892,10.187027,2017-02-21 13:31:03.380540
13095394,72716686,Entire home/apt,,4,1,0.0,5,3.0,77.0,,56.175048,10.195744,2017-02-21 13:31:03.378250
13304345,75155169,Entire home/apt,,3,2,0.0,3,2.0,73.0,,56.167572,10.190011,2017-02-21 13:31:03.375921
14180217,85896513,Entire home/apt,,24,5,4.5,2,1.0,73.0,,56.149648,10.196324,2017-02-21 13:31:03.372632
6881823,24565200,Entire home/apt,,24,31,5.0,3,1.0,66.0,,56.155989,10.197418,2017-02-21 13:31:03.369552
2597369,13301358,Entire home/apt,,24,2,0.0,4,2.0,65.0,,56.162318,10.204192,2017-02-21 13:31:03.366197
14509006,74758622,Entire home/apt,,24,9,4.5,4,1.0,70.0,,56.151495,10.209284,2017-02-21 13:31:03.363015
12215475,65705094,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.156396,10.206517,2017-02-21 13:31:03.360204
5921240,30750488,Entire home/apt,,24,19,5.0,2,1.0,68.0,,56.144251,10.196064,2017-02-21 13:31:03.357343
13474435,5650018,Entire home/apt,,5,1,0.0,5,3.0,73.0,,56.201504,10.209248,2017-02-21 13:31:03.355120
15266544,56638124,Entire home/apt,,24,5,4.0,6,4.0,76.0,,56.157837,10.199103,2017-02-21 13:31:03.352769
11551029,60979485,Entire home/apt,,24,6,5.0,3,1.0,72.0,,56.158494,10.195189,2017-02-21 13:31:03.350277
15433835,3017293,Entire home/apt,,24,14,5.0,5,1.0,71.0,,56.14644,10.203988,2017-02-21 13:31:03.347381
15128326,24571252,Entire home/apt,,24,6,5.0,4,1.0,81.0,,56.147998,10.191445,2017-02-21 13:31:03.344721
14098779,7916864,Entire home/apt,,4,3,5.0,3,2.0,72.0,,56.189219,10.196915,2017-02-21 13:31:03.342476
15936426,103428593,Entire home/apt,,24,3,4.5,4,2.0,73.0,,56.158401,10.202966,2017-02-21 13:31:03.340129
17188102,7867688,Entire home/apt,,24,0,0.0,3,2.0,73.0,,56.157119,10.204622,2017-02-21 13:31:03.337815
6859529,35946193,Entire home/apt,,24,32,5.0,2,1.0,64.0,,56.169281,10.217654,2017-02-21 13:31:03.334637
13502936,77461340,Entire home/apt,,24,9,5.0,3,1.0,77.0,,56.175098,10.216938,2017-02-21 13:31:01.508595
14396775,63849502,Entire home/apt,,24,12,5.0,4,1.0,73.0,,56.157307,10.207294,2017-02-21 13:31:01.505613
7647660,962573,Entire home/apt,,3,4,5.0,5,3.0,73.0,,56.170282,10.168554,2017-02-21 13:31:01.503022
13613859,72060878,Entire home/apt,,24,3,4.5,3,2.0,71.0,,56.149929,10.209772,2017-02-21 13:31:01.500614
6771658,35453415,Entire home/apt,,24,32,4.5,3,1.0,71.0,,56.162031,10.201125,2017-02-21 13:31:01.498294
14000468,83651200,Entire home/apt,,3,11,5.0,3,1.0,70.0,,56.174056,10.173984,2017-02-21 13:31:01.496064
16238826,106146719,Entire home/apt,,24,2,0.0,4,1.0,64.0,,56.142432,10.195746,2017-02-21 13:31:01.493646
14550306,32841957,Entire home/apt,,2,7,4.5,2,1.0,66.0,,56.136201,10.179193,2017-02-21 13:31:01.491379
7429114,10278864,Entire home/apt,,13,41,4.5,2,0.0,73.0,,56.227935,10.212013,2017-02-21 13:31:01.488883
14201191,80313679,Entire home/apt,,24,13,5.0,2,1.0,73.0,,56.157039,10.197032,2017-02-21 13:31:01.486599
17147469,80877862,Entire home/apt,,24,0,0.0,3,1.0,70.0,,56.146257,10.207738,2017-02-21 13:31:01.484197
13368104,75892515,Entire home/apt,,24,38,5.0,2,1.0,80.0,,56.15968,10.206297,2017-02-21 13:31:01.482097
15230953,24260361,Entire home/apt,,4,1,0.0,4,2.0,73.0,,56.178491,10.180717,2017-02-21 13:31:01.480116
7725782,3017293,Entire home/apt,,24,30,4.5,6,2.0,70.0,,56.146949,10.203725,2017-02-21 13:31:01.474835
16843363,11472105,Entire home/apt,,24,2,0.0,3,2.0,70.0,,56.159444,10.208556,2017-02-21 13:31:01.472532
7282871,14406963,Entire home/apt,,24,8,5.0,3,1.0,73.0,,56.164686,10.200339,2017-02-21 13:31:01.469418
15659111,55827135,Entire home/apt,,24,14,4.5,4,1.0,77.0,,56.169847,10.196487,2017-02-21 13:31:01.466390
15629627,89547580,Entire home/apt,,24,31,5.0,2,1.0,72.0,,56.154562,10.196919,2017-02-21 13:31:01.463746
5323174,27579487,Entire home/apt,,9,14,5.0,4,3.0,62.0,,56.126354,10.114933,2017-02-21 13:31:00.745589
13667567,22355766,Entire home/apt,,24,0,0.0,6,1.0,62.0,,56.157688,10.19053,2017-02-21 13:28:31.855312
3464669,17456121,Entire home/apt,,24,1,0.0,2,1.0,44.0,,56.154166,10.186419,2017-02-21 13:28:31.193750
9567859,49534268,Entire home/apt,,24,4,5.0,2,1.0,48.0,,56.162551,10.198747,2017-02-21 13:28:29.874596
16840600,68104979,Entire home/apt,,24,0,0.0,2,1.0,42.0,,56.158754,10.194079,2017-02-21 13:28:29.849845
5130173,23080947,Entire home/apt,,24,6,4.5,2,1.0,59.0,,56.159677,10.21215,2017-02-21 13:27:52.546218
15278604,28599972,Entire home/apt,,24,1,0.0,4,2.0,58.0,,56.163755,10.211322,2017-02-21 13:27:52.540579
